,일자,대륙,국가,확진자,사망자,사망률
49538,2020-11-21,아프리카,차드,1620,101,6.2345679012
49539,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
49540,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
49541,2020-11-21,아프리카,감비아,3706,122,3.2919589854
49542,2020-11-21,아프리카,지부티,5658,61,1.0781194768
49543,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
49544,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
49545,2020-11-21,아프리카,베냉,2916,43,1.4746227709
49546,2020-11-21,아프리카,세이쉘,161,0,0.0
49547,2020-11-21,아프리카,르완다,5543,46,0.8298755186
49548,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
49549,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
49550,2020-11-21,아프리카,적도기니,5121,85,1.659832064
49551,2020-11-21,아프리카,콩고,5632,93,1.651278409
49552,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
49553,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
49554,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
49555,2020-11-21,아프리카,기니,12713,75,0.589947298
49556,2020-11-21,아프리카,가나,50631,323,0.6379490825
49557,2020-11-21,아프리카,가봉,9116,59,0.6472136902
49558,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
49559,2020-11-21,아프리카,수단,15299,1179,7.7063860383
49560,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
49561,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
49562,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
49563,2020-11-21,아프리카,토고,2771,63,2.2735474557
49564,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
49565,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
49566,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
49567,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
49568,2020-11-21,오세아니아,바누아투,1,0,0.0
49569,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
49570,2020-11-21,오세아니아,마셜제도,4,0,0.0
49571,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
49572,2020-11-21,오세아니아,피지,35,2,5.7142857142
49573,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
49574,2020-11-21,오세아니아,호주,27784,907,3.2644687589
49575,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
49576,2020-11-21,유럽,코소보,31979,864,2.7017730385
49577,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
49578,2020-11-21,유럽,터키,430170,11943,2.7763442359
49579,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
49580,2020-11-21,유럽,알바니아,30623,657,2.1454462332
49581,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
49582,2020-11-21,유럽,몰타,8560,104,1.214953271
49583,2020-11-21,유럽,불가리아,114435,2649,2.3148512255
49584,2020-11-21,유럽,슬로바키아,91578,579,0.6322479198
49585,2020-11-21,유럽,세르비아,104097,1110,1.0663131502
49586,2020-11-21,유럽,리히텐슈타인,1072,8,0.7462686567
49587,2020-11-21,유럽,슬로베니아,61034,609,0.9978045024
49588,2020-11-21,유럽,보스니아 헤르체고비나,76757,2153,2.8049558997
49589,2020-11-21,유럽,헝가리,165901,3568,2.1506802249
49590,2020-11-21,유럽,우크라이나,598085,10598,1.7719889313
49591,2020-11-21,유럽,폴란드,796798,12088,1.517072081
49592,2020-11-21,유럽,안도라,6066,76,1.2528849324
49593,2020-11-21,유럽,라트비아,11722,141,1.202866405
49594,2020-11-21,유럽,포르투갈,243009,3701,1.5229888604
49595,2020-11-21,유럽,체코,481755,6874,1.4268663532
49596,2020-11-21,유럽,아일랜드,69473,2010,2.8932103119
49597,2020-11-21,유럽,아르메니아,123646,1900,1.5366449379
49598,2020-11-21,유럽,룩셈부르크,28573,248,0.8679522626
49599,2020-11-21,유럽,모나코,573,3,0.5235602094
49600,2020-11-21,유럽,아이슬란드,5231,25,0.4779200917
49601,2020-11-21,유럽,아제르바이잔,83994,1053,1.2536609757
49602,2020-11-21,유럽,산마리노,1373,43,3.1318281136
49603,2020-11-21,유럽,리투아니아,40492,341,0.8421416576
49604,2020-11-21,유럽,벨라루스,119390,1074,0.8995728285
49605,2020-11-21,유럽,네덜란드,466697,8759,1.876806579
49606,2020-11-21,유럽,루마니아,393851,9596,2.4364543951
49607,2020-11-21,유럽,노르웨이,30768,305,0.9912896515
49608,2020-11-21,유럽,북마케도니아,51213,1423,2.7785913732
49609,2020-11-21,유럽,그리스,85261,1347,1.5798547987
49610,2020-11-21,유럽,조지아,96860,894,0.9229816229
49611,2020-11-21,유럽,에스토니아,8715,86,0.9868043602
49612,2020-11-21,유럽,덴마크,67105,773,1.1519260859
49613,2020-11-21,유럽,벨기에,550168,15196,2.7620654054
49614,2020-11-21,유럽,스위스,284560,3456,1.2145066066
49615,2020-11-21,유럽,스웨덴,201055,6340,3.1533659943
49616,2020-11-21,유럽,핀란드,20286,374,1.8436360051
49617,2020-11-21,유럽,크로아티아,93879,1200,1.2782411401
49618,2020-11-21,유럽,오스트리아,228058,2018,0.8848626226
49619,2020-11-21,유럽,스페인,1541574,42291,2.7433648984
49620,2020-11-21,유럽,영국,1453260,53775,3.7003013913
49621,2020-11-21,유럽,프랑스,2048857,46780,2.2832242562
49622,2020-11-21,유럽,독일,879564,13630,1.5496314082
49623,2020-11-21,유럽,이탈리아,1308528,47870,3.658309184
49624,2020-11-21,아메리카,수리남,5282,116,2.1961378265
49625,2020-11-21,아메리카,가이아나,4914,142,2.8897028897
49626,2020-11-21,아메리카,베네수엘라,98350,860,0.874428063
49627,2020-11-21,아메리카,파라과이,73639,1624,2.2053531416
49628,2020-11-21,아메리카,우루과이,4296,68,1.5828677839
49629,2020-11-21,아메리카,볼리비아,143569,8875,6.1816966058
49630,2020-11-21,아메리카,아르헨티나,1339337,36347,2.7138054126
49631,2020-11-21,아메리카,콜롬비아,1218003,34563,2.8376777397
49632,2020-11-21,아메리카,칠레,536012,14955,2.7900494765
49633,2020-11-21,아메리카,에콰도르,183246,13073,7.1341257107
49634,2020-11-21,아메리카,페루,941951,35402,3.7583695967
49635,2020-11-21,아메리카,브라질,5945849,167455,2.8163345554
49636,2020-11-21,아메리카,세인트키츠네비스,19,0,0.0
49637,2020-11-21,아메리카,도미니카연방,72,0,0.0
49638,2020-11-21,아메리카,세인트빈센트그레나딘,83,0,0.0
49639,2020-11-21,아메리카,세인트루시아,203,2,0.9852216748
49640,2020-11-21,아메리카,그레나다,36,0,0.0
49641,2020-11-21,아메리카,앤티가바부다,139,4,2.8776978417
49642,2020-11-21,아메리카,바베이도스,253,7,2.7667984189
49643,2020-11-21,아메리카,바하마,7323,163,2.225863717
49644,2020-11-21,아메리카,아이티,9208,232,2.5195482189
49645,2020-11-21,아메리카,트리니다드토바고,6180,113,1.8284789644
49646,2020-11-21,아메리카,자메이카,10088,235,2.3295003965
49647,2020-11-21,아메리카,쿠바,7725,131,1.6957928802
49648,2020-11-21,아메리카,도미니카공화국,136183,2301,1.6896382074
49649,2020-11-21,아메리카,니카라구아,4583,159,3.4693432249
49650,2020-11-21,아메리카,벨리즈,4958,100,2.0169423154
49651,2020-11-21,아메리카,엘살바도르,36965,1061,2.8702826998
49652,2020-11-21,아메리카,코스타리카,127012,1588,1.2502755645
49653,2020-11-21,아메리카,과테말라,117066,4050,3.4595868996
49654,2020-11-21,아메리카,온두라스,103488,2839,2.7433132343
49655,2020-11-21,아메리카,파나마,149833,2907,1.9401600448
49656,2020-11-21,아메리카,멕시코,1015071,99528,9.8050284167
49657,2020-11-21,아메리카,캐나다,311109,11186,3.5955243982
49658,2020-11-21,아메리카,미국,11413788,248571,2.1778133604
49659,2020-11-21,중동,예멘,2072,605,29.198841698
49660,2020-11-21,중동,알제리,71652,2224,3.1038910288
49661,2020-11-21,중동,아랍에미리트,155254,544,0.3503935486
49662,2020-11-21,중동,이스라엘,325776,2737,0.8401478316
49663,2020-11-21,중동,튀니지,83772,2541,3.0332330611
49664,2020-11-21,중동,시리아,6991,363,5.1923902159
49665,2020-11-21,중동,사우디아라비아,354527,5729,1.6159559074
49666,2020-11-21,중동,카타르,136649,235,0.1719734502
49667,2020-11-21,중동,오만,121360,1365,1.1247528015
49668,2020-11-21,중동,모로코,311554,5090,1.6337456749
49669,2020-11-21,중동,리비아,76006,1062,1.3972581112
49670,2020-11-21,중동,레바논,111946,868,0.7753738409
49671,2020-11-21,중동,쿠웨이트,138822,859,0.6187780034
49672,2020-11-21,중동,요르단,169396,2053,1.2119530567
49673,2020-11-21,중동,이라크,529226,11834,2.2360957322
49674,2020-11-21,중동,이집트,111955,6508,5.8130498861
49675,2020-11-21,중동,바레인,85317,337,0.3949974799
49676,2020-11-21,중동,이란,815117,43417,5.3264746042
49677,2020-11-21,아시아,타지키스탄,11772,86,0.7305470608
49678,2020-11-21,아시아,라오스,25,0,0.0
49679,2020-11-21,아시아,미얀마,74882,1676,2.2381880825
49680,2020-11-21,아시아,동티모르,30,0,0.0
49681,2020-11-21,아시아,키르기스스탄,68702,1223,1.7801519606
49682,2020-11-21,아시아,우즈베키스탄,71071,602,0.8470402836
49683,2020-11-21,아시아,카자흐스탄,164736,2365,1.4356303418
49684,2020-11-21,아시아,몽골,518,0,0.0
49685,2020-11-21,아시아,브루나이,148,3,2.027027027
49686,2020-11-21,아시아,방글라데시,441159,6305,1.4291899292
49687,2020-11-21,아시아,몰디브,12452,45,0.3613877288
49688,2020-11-21,아시아,부탄,378,0,0.0
49689,2020-11-21,아시아,인도네시아,483518,15600,3.2263535173
49690,2020-11-21,아시아,파키스탄,365927,7248,1.980722931
49691,2020-11-21,아시아,아프가니스탄,44228,1650,3.7306683548
49692,2020-11-21,아시아,스리랑카,18841,73,0.3874528952
49693,2020-11-21,아시아,네팔,215020,1276,0.593433169
49694,2020-11-21,아시아,캄보디아,304,0,0.0
49695,2020-11-21,아시아,필리핀,413430,7998,1.9345475654
49696,2020-11-21,아시아,인도,9004365,132162,1.4677548055
49697,2020-11-21,아시아,베트남,1304,35,2.6840490797
49698,2020-11-21,아시아,말레이시아,51680,326,0.6308049535
49699,2020-11-21,아시아,태국,3892,60,1.5416238437
49700,2020-11-21,아시아,싱가포르,58139,28,0.048160443
49701,2020-11-21,아시아,일본,125267,1943,1.5510868784
49702,2020-11-21,아시아,마카오,46,0,0.0
49703,2020-11-21,아시아,대만,611,7,1.1456628477
49704,2020-11-21,아시아,홍콩,5517,108,1.9575856443
49705,2020-11-21,아시아,중국,86414,4634,5.362556993
49706,2020-11-21,아시아,한국,30403,503,1.6544419958
49707,2020-11-21,기타,기타지역 영토,194632,2371,1.2181963911
49708,2020-11-21,아프리카,레소토,2058,44,2.1379980563
49709,2020-11-21,아프리카,코모로,592,7,1.1824324324
49710,2020-11-21,아프리카,상투메프린시페,974,16,1.6427104722
49711,2020-11-21,아프리카,남수단,3016,59,1.9562334217
49712,2020-11-21,아프리카,말라위,6002,185,3.082305898
49713,2020-11-21,아프리카,시에라리온,2397,74,3.0871923237
49714,2020-11-21,아프리카,브룬디,649,1,0.1540832049
49715,2020-11-21,아프리카,보츠와나,9594,31,0.3231186158
49716,2020-11-21,아프리카,말리,4093,142,3.4693378939
49717,2020-11-21,아프리카,기니비사우,2421,43,1.7761255679
49718,2020-11-21,아프리카,모잠비크,14723,120,0.8150512803
49719,2020-11-21,아프리카,우간다,17148,158,0.9213902495
49720,2020-11-21,아프리카,에리트레아,527,0,0.0
49721,2020-11-21,아프리카,앙골라,14134,333,2.3560209424
49722,2020-11-21,아프리카,마다가스카르,17310,250,1.4442518775
49723,2020-11-21,아프리카,소말리아,4382,108,2.4646280237
49724,2020-11-21,아프리카,짐바브웨,9046,265,2.9294715896
49725,2020-11-21,아프리카,카보베르데,10082,104,1.0315413608
49726,2020-11-21,아프리카,니제르,1335,70,5.2434456928
49727,2020-11-21,아프리카,차드,1620,101,6.2345679012
49728,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
49729,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
49730,2020-11-21,아프리카,감비아,3706,122,3.2919589854
49731,2020-11-21,아프리카,지부티,5658,61,1.0781194768
49732,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
49733,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
49734,2020-11-21,아프리카,베냉,2916,43,1.4746227709
49735,2020-11-21,아프리카,세이쉘,161,0,0.0
49736,2020-11-21,아프리카,르완다,5543,46,0.8298755186
49737,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
49738,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
49739,2020-11-21,아프리카,적도기니,5121,85,1.659832064
49740,2020-11-21,아프리카,콩고,5632,93,1.651278409
49741,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
49742,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
49743,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
49744,2020-11-21,아프리카,기니,12713,75,0.589947298
49745,2020-11-21,아프리카,가나,50631,323,0.6379490825
49746,2020-11-21,아프리카,가봉,9116,59,0.6472136902
49747,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
49748,2020-11-21,아프리카,수단,15299,1179,7.7063860383
49749,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
49750,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
49751,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
49752,2020-11-21,아프리카,토고,2771,63,2.2735474557
49753,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
49754,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
49755,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
49756,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
49757,2020-11-21,오세아니아,바누아투,1,0,0.0
49758,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
49759,2020-11-21,오세아니아,마셜제도,4,0,0.0
49760,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
49761,2020-11-21,오세아니아,피지,35,2,5.7142857142
49762,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
49763,2020-11-21,오세아니아,호주,27784,907,3.2644687589
49764,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
49765,2020-11-21,유럽,코소보,31979,864,2.7017730385
49766,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
49767,2020-11-21,유럽,터키,430170,11943,2.7763442359
49768,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
49769,2020-11-21,유럽,알바니아,30623,657,2.1454462332
49770,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
49771,2020-11-21,유럽,몰타,8560,104,1.214953271
49772,2020-11-21,유럽,불가리아,114435,2649,2.3148512255
49773,2020-11-21,유럽,슬로바키아,91578,579,0.6322479198
49774,2020-11-21,유럽,세르비아,104097,1110,1.0663131502
49775,2020-11-21,유럽,리히텐슈타인,1072,8,0.7462686567
49776,2020-11-21,유럽,슬로베니아,61034,609,0.9978045024
49777,2020-11-21,유럽,보스니아 헤르체고비나,76757,2153,2.8049558997
49778,2020-11-21,유럽,헝가리,165901,3568,2.1506802249
49779,2020-11-21,유럽,우크라이나,598085,10598,1.7719889313
49780,2020-11-21,유럽,폴란드,796798,12088,1.517072081
49781,2020-11-21,유럽,안도라,6066,76,1.2528849324
49782,2020-11-21,유럽,라트비아,11722,141,1.202866405
49783,2020-11-21,유럽,포르투갈,243009,3701,1.5229888604
49784,2020-11-21,유럽,체코,481755,6874,1.4268663532
49785,2020-11-21,유럽,아일랜드,69473,2010,2.8932103119
49786,2020-11-21,유럽,아르메니아,123646,1900,1.5366449379
49787,2020-11-21,유럽,룩셈부르크,28573,248,0.8679522626
49788,2020-11-21,유럽,모나코,573,3,0.5235602094
49789,2020-11-21,유럽,아이슬란드,5231,25,0.4779200917
49790,2020-11-21,유럽,아제르바이잔,83994,1053,1.2536609757
49791,2020-11-21,유럽,산마리노,1373,43,3.1318281136
49792,2020-11-21,유럽,리투아니아,40492,341,0.8421416576
49793,2020-11-21,유럽,벨라루스,119390,1074,0.8995728285
49794,2020-11-21,유럽,네덜란드,466697,8759,1.876806579
49795,2020-11-21,유럽,루마니아,393851,9596,2.4364543951
49796,2020-11-21,유럽,노르웨이,30768,305,0.9912896515
49797,2020-11-21,유럽,북마케도니아,51213,1423,2.7785913732
49798,2020-11-21,유럽,그리스,85261,1347,1.5798547987
49799,2020-11-21,유럽,조지아,96860,894,0.9229816229
49800,2020-11-21,유럽,에스토니아,8715,86,0.9868043602
49801,2020-11-21,유럽,덴마크,67105,773,1.1519260859
49802,2020-11-21,유럽,벨기에,550168,15196,2.7620654054
49803,2020-11-21,유럽,스위스,284560,3456,1.2145066066
49804,2020-11-21,유럽,스웨덴,201055,6340,3.1533659943
49805,2020-11-21,유럽,핀란드,20286,374,1.8436360051
49806,2020-11-21,유럽,크로아티아,93879,1200,1.2782411401
49807,2020-11-21,유럽,오스트리아,228058,2018,0.8848626226
49808,2020-11-21,유럽,스페인,1541574,42291,2.7433648984
49809,2020-11-21,유럽,영국,1453260,53775,3.7003013913
49810,2020-11-21,유럽,프랑스,2048857,46780,2.2832242562
49811,2020-11-21,유럽,독일,879564,13630,1.5496314082
49812,2020-11-21,유럽,이탈리아,1308528,47870,3.658309184
49813,2020-11-21,아메리카,수리남,5282,116,2.1961378265
49814,2020-11-21,아메리카,가이아나,4914,142,2.8897028897
49815,2020-11-21,아메리카,베네수엘라,98350,860,0.874428063
49816,2020-11-21,아메리카,파라과이,73639,1624,2.2053531416
49817,2020-11-21,아메리카,우루과이,4296,68,1.5828677839
49818,2020-11-21,아메리카,볼리비아,143569,8875,6.1816966058
49819,2020-11-21,아메리카,아르헨티나,1339337,36347,2.7138054126
49820,2020-11-21,아메리카,콜롬비아,1218003,34563,2.8376777397
49821,2020-11-21,아메리카,칠레,536012,14955,2.7900494765
49822,2020-11-21,아메리카,에콰도르,183246,13073,7.1341257107
49823,2020-11-21,아메리카,페루,941951,35402,3.7583695967
49824,2020-11-21,아메리카,브라질,5945849,167455,2.8163345554
49825,2020-11-21,아메리카,세인트키츠네비스,19,0,0.0
49826,2020-11-21,아메리카,도미니카연방,72,0,0.0
49827,2020-11-21,아메리카,세인트빈센트그레나딘,83,0,0.0
49828,2020-11-21,아메리카,세인트루시아,203,2,0.9852216748
49829,2020-11-21,아메리카,그레나다,36,0,0.0
49830,2020-11-21,아메리카,앤티가바부다,139,4,2.8776978417
49831,2020-11-21,아메리카,바베이도스,253,7,2.7667984189
49832,2020-11-21,아메리카,바하마,7323,163,2.225863717
49833,2020-11-21,아메리카,아이티,9208,232,2.5195482189
49834,2020-11-21,아메리카,트리니다드토바고,6180,113,1.8284789644
49835,2020-11-21,아메리카,자메이카,10088,235,2.3295003965
49836,2020-11-21,아메리카,쿠바,7725,131,1.6957928802
49837,2020-11-21,아메리카,도미니카공화국,136183,2301,1.6896382074
49838,2020-11-21,아메리카,니카라구아,4583,159,3.4693432249
49839,2020-11-21,아메리카,벨리즈,4958,100,2.0169423154
49840,2020-11-21,아메리카,엘살바도르,36965,1061,2.8702826998
49841,2020-11-21,아메리카,코스타리카,127012,1588,1.2502755645
49842,2020-11-21,아메리카,과테말라,117066,4050,3.4595868996
49843,2020-11-21,아메리카,온두라스,103488,2839,2.7433132343
49844,2020-11-21,아메리카,파나마,149833,2907,1.9401600448
49845,2020-11-21,아메리카,멕시코,1015071,99528,9.8050284167
49846,2020-11-21,아메리카,캐나다,311109,11186,3.5955243982
49847,2020-11-21,아메리카,미국,11413788,248571,2.1778133604
49848,2020-11-21,중동,예멘,2072,605,29.198841698
49849,2020-11-21,중동,알제리,71652,2224,3.1038910288
49850,2020-11-21,중동,아랍에미리트,155254,544,0.3503935486
49851,2020-11-21,중동,이스라엘,325776,2737,0.8401478316
49852,2020-11-21,중동,튀니지,83772,2541,3.0332330611
49853,2020-11-21,중동,시리아,6991,363,5.1923902159
49854,2020-11-21,중동,사우디아라비아,354527,5729,1.6159559074
49855,2020-11-21,중동,카타르,136649,235,0.1719734502
49856,2020-11-21,중동,오만,121360,1365,1.1247528015
49857,2020-11-21,중동,모로코,311554,5090,1.6337456749
49858,2020-11-21,중동,리비아,76006,1062,1.3972581112
49859,2020-11-21,중동,레바논,111946,868,0.7753738409
49860,2020-11-21,중동,쿠웨이트,138822,859,0.6187780034
49861,2020-11-21,중동,요르단,169396,2053,1.2119530567
49862,2020-11-21,중동,이라크,529226,11834,2.2360957322
49863,2020-11-21,중동,이집트,111955,6508,5.8130498861
49864,2020-11-21,중동,바레인,85317,337,0.3949974799
49865,2020-11-21,중동,이란,815117,43417,5.3264746042
49866,2020-11-21,아시아,타지키스탄,11772,86,0.7305470608
49867,2020-11-21,아시아,라오스,25,0,0.0
49868,2020-11-21,아시아,미얀마,74882,1676,2.2381880825
49869,2020-11-21,아시아,동티모르,30,0,0.0
49870,2020-11-21,아시아,키르기스스탄,68702,1223,1.7801519606
49871,2020-11-21,아시아,우즈베키스탄,71071,602,0.8470402836
49872,2020-11-21,아시아,카자흐스탄,164736,2365,1.4356303418
49873,2020-11-21,아시아,몽골,518,0,0.0
49874,2020-11-21,아시아,브루나이,148,3,2.027027027
49875,2020-11-21,아시아,방글라데시,441159,6305,1.4291899292
49876,2020-11-21,아시아,몰디브,12452,45,0.3613877288
49877,2020-11-21,아시아,부탄,378,0,0.0
49878,2020-11-21,아시아,인도네시아,483518,15600,3.2263535173
49879,2020-11-21,아시아,파키스탄,365927,7248,1.980722931
49880,2020-11-21,아시아,아프가니스탄,44228,1650,3.7306683548
49881,2020-11-21,아시아,스리랑카,18841,73,0.3874528952
49882,2020-11-21,아시아,네팔,215020,1276,0.593433169
49883,2020-11-21,아시아,캄보디아,304,0,0.0
49884,2020-11-21,아시아,필리핀,413430,7998,1.9345475654
49885,2020-11-21,아시아,인도,9004365,132162,1.4677548055
49886,2020-11-21,아시아,베트남,1304,35,2.6840490797
49887,2020-11-21,아시아,말레이시아,51680,326,0.6308049535
49888,2020-11-21,아시아,태국,3892,60,1.5416238437
49889,2020-11-21,아시아,싱가포르,58139,28,0.048160443
49890,2020-11-21,아시아,일본,125267,1943,1.5510868784
49891,2020-11-21,아시아,마카오,46,0,0.0
49892,2020-11-21,아시아,대만,611,7,1.1456628477
49893,2020-11-21,아시아,홍콩,5517,108,1.9575856443
49894,2020-11-21,아시아,중국,86414,4634,5.362556993
49895,2020-11-21,아시아,한국,30403,503,1.6544419958
49896,2020-11-21,기타,기타지역 영토,194632,2371,1.2181963911
49897,2020-11-21,아프리카,레소토,2058,44,2.1379980563
49898,2020-11-21,아프리카,코모로,592,7,1.1824324324
49899,2020-11-21,아프리카,상투메프린시페,974,16,1.6427104722
49900,2020-11-21,아프리카,남수단,3016,59,1.9562334217
49901,2020-11-21,아프리카,말라위,6002,185,3.082305898
49902,2020-11-21,아프리카,시에라리온,2397,74,3.0871923237
49903,2020-11-21,아프리카,브룬디,649,1,0.1540832049
49904,2020-11-21,아프리카,보츠와나,9594,31,0.3231186158
49905,2020-11-21,아프리카,말리,4093,142,3.4693378939
49906,2020-11-21,아프리카,기니비사우,2421,43,1.7761255679
49907,2020-11-21,아프리카,모잠비크,14723,120,0.8150512803
49908,2020-11-21,아프리카,우간다,17148,158,0.9213902495
49909,2020-11-21,아프리카,에리트레아,527,0,0.0
49910,2020-11-21,아프리카,앙골라,14134,333,2.3560209424
49911,2020-11-21,아프리카,마다가스카르,17310,250,1.4442518775
49912,2020-11-21,아프리카,소말리아,4382,108,2.4646280237
49913,2020-11-21,아프리카,짐바브웨,9046,265,2.9294715896
49914,2020-11-21,아프리카,카보베르데,10082,104,1.0315413608
49915,2020-11-21,아프리카,니제르,1335,70,5.2434456928
49916,2020-11-21,아프리카,차드,1620,101,6.2345679012
49917,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
49918,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
49919,2020-11-21,아프리카,감비아,3706,122,3.2919589854
49920,2020-11-21,아프리카,지부티,5658,61,1.0781194768
49921,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
49922,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
49923,2020-11-21,아프리카,베냉,2916,43,1.4746227709
49924,2020-11-21,아프리카,세이쉘,161,0,0.0
49925,2020-11-21,아프리카,르완다,5543,46,0.8298755186
49926,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
49927,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
49928,2020-11-21,아프리카,적도기니,5121,85,1.659832064
49929,2020-11-21,아프리카,콩고,5632,93,1.651278409
49930,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
49931,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
49932,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
49933,2020-11-21,아프리카,기니,12713,75,0.589947298
49934,2020-11-21,아프리카,가나,50631,323,0.6379490825
49935,2020-11-21,아프리카,가봉,9116,59,0.6472136902
49936,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
49937,2020-11-21,아프리카,수단,15299,1179,7.7063860383
49938,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
49939,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
49940,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
49941,2020-11-21,아프리카,토고,2771,63,2.2735474557
49942,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
49943,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
49944,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
49945,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
49946,2020-11-21,오세아니아,바누아투,1,0,0.0
49947,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
49948,2020-11-21,오세아니아,마셜제도,4,0,0.0
49949,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
49950,2020-11-21,오세아니아,피지,35,2,5.7142857142
49951,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
49952,2020-11-21,오세아니아,호주,27784,907,3.2644687589
49953,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
49954,2020-11-21,유럽,코소보,31979,864,2.7017730385
49955,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
49956,2020-11-21,유럽,터키,430170,11943,2.7763442359
49957,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
49958,2020-11-21,유럽,알바니아,30623,657,2.1454462332
49959,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
49960,2020-11-21,유럽,몰타,8560,104,1.214953271
49961,2020-11-21,유럽,불가리아,114435,2649,2.3148512255
49962,2020-11-21,유럽,슬로바키아,91578,579,0.6322479198
49963,2020-11-21,유럽,세르비아,104097,1110,1.0663131502
49964,2020-11-21,유럽,리히텐슈타인,1072,8,0.7462686567
49965,2020-11-21,유럽,슬로베니아,61034,609,0.9978045024
49966,2020-11-21,유럽,보스니아 헤르체고비나,76757,2153,2.8049558997
49967,2020-11-21,유럽,헝가리,165901,3568,2.1506802249
49968,2020-11-21,유럽,우크라이나,598085,10598,1.7719889313
49969,2020-11-21,유럽,폴란드,796798,12088,1.517072081
49970,2020-11-21,유럽,안도라,6066,76,1.2528849324
49971,2020-11-21,유럽,라트비아,11722,141,1.202866405
49972,2020-11-21,유럽,포르투갈,243009,3701,1.5229888604
49973,2020-11-21,유럽,체코,481755,6874,1.4268663532
49974,2020-11-21,유럽,아일랜드,69473,2010,2.8932103119
49975,2020-11-21,유럽,아르메니아,123646,1900,1.5366449379
